cost_id,project_id,contractor_id,material_id,cost_date,cost_category,planned_cost_myr,actual_cost_myr,quantity
CST000321,PRJ001,CON007,,2025-11-17,Equipment,1172564.8,1426983.67,0.0
CST000322,PRJ001,CON019,MAT004,2025-11-18,Material,1152173.5,1002421.8,99.91
CST000323,PRJ001,CON003,,2025-11-19,Labour,629848.7,724062.4,0.0
CST000324,PRJ001,CON003,,2025-11-20,Labour,950582.9,1145148.69,0.0
CST000325,PRJ001,CON015,MAT012,2025-11-21,Material,1157011.57,1018303.93,34.1
CST000326,PRJ001,CON010,MAT002,2025-11-22,Material,999783.66,1104126.36,40.06
CST000327,PRJ001,CON004,,2025-11-23,Labour,588419.88,521783.81,0.0
CST000328,PRJ001,CON001,,2025-11-24,Subcontract,973353.24,885592.5,0.0
CST000329,PRJ001,CON014,,2025-11-25,Labour,1096372.03,1262992.35,0.0
CST000330,PRJ001,CON019,,2025-11-26,Labour,910948.28,823252.55,0.0
CST000331,PRJ001,CON017,,2025-11-27,Equipment,842014.03,935054.23,0.0
CST000332,PRJ001,CON001,,2025-11-28,Equipment,727114.07,845931.47,0.0
CST000333,PRJ001,CON004,,2025-11-29,Labour,1079106.99,980129.21,0.0
CST000334,PRJ001,CON014,,2025-11-30,Equipment,825531.13,782570.28,0.0
CST000335,PRJ001,CON006,MAT008,2025-12-01,Material,611004.8,534578.55,103.13
CST000336,PRJ001,CON006,MAT005,2025-12-02,Material,1033094.96,897299.44,32.45
CST000337,PRJ001,CON001,,2025-12-03,Site Overhead,1058631.77,1063993.5,0.0
CST000338,PRJ001,CON011,MAT011,2025-12-04,Material,779561.36,856517.85,93.39
CST000339,PRJ001,CON013,MAT002,2025-12-05,Material,862521.75,933125.74,23.0
CST000340,PRJ001,CON004,,2025-12-06,Labour,1093648.85,1041215.64,0.0
CST000341,PRJ001,CON010,,2025-12-07,Labour,790657.31,946140.37,0.0
CST000342,PRJ001,CON016,MAT009,2025-12-08,Material,997539.92,1149178.31,135.27
CST000343,PRJ001,CON014,,2025-12-09,Subcontract,974824.02,931302.96,0.0
CST000344,PRJ001,CON019,,2025-12-10,Labour,649153.47,678028.13,0.0
CST000345,PRJ001,CON020,,2025-12-11,Equipment,1069905.77,1175787.25,0.0
CST000346,PRJ001,CON015,,2025-12-12,Subcontract,1044801.28,995706.93,0.0
CST000347,PRJ001,CON006,MAT006,2025-12-13,Material,722650.38,695664.05,30.64
CST000348,PRJ001,CON004,,2025-12-14,Labour,1158405.02,1139367.92,0.0
CST000349,PRJ001,CON002,,2025-12-15,Subcontract,623454.41,756531.61,0.0
CST000350,PRJ001,CON016,,2025-12-16,Subcontract,913231.61,993992.02,0.0
CST000351,PRJ001,CON009,MAT012,2025-12-17,Material,614399.65,536468.27,121.37
CST000352,PRJ001,CON011,,2025-12-18,Subcontract,652096.57,730068.26,0.0
CST000353,PRJ001,CON015,MAT003,2025-12-19,Material,890894.45,1031297.75,50.5
CST000354,PRJ001,CON018,,2025-12-20,Labour,795026.29,923256.14,0.0
CST000355,PRJ001,CON013,,2025-12-21,Labour,656422.11,677853.84,0.0
CST000356,PRJ001,CON006,MAT010,2025-12-22,Material,1190724.31,1426497.34,15.76
CST000357,PRJ001,CON014,,2025-12-23,Equipment,1169268.48,1276596.61,0.0
CST000358,PRJ001,CON017,,2025-12-24,Equipment,874055.11,823430.66,0.0
CST000359,PRJ001,CON017,,2025-12-25,Equipment,764834.15,829370.24,0.0
CST000360,PRJ001,CON017,,2025-12-26,Subcontract,752768.33,855547.37,0.0
CST000361,PRJ001,CON001,MAT001,2025-12-27,Material,1126999.63,1324491.55,159.83
CST000362,PRJ001,CON014,MAT009,2025-12-28,Material,784693.9,830988.23,109.97
CST000363,PRJ001,CON015,MAT007,2025-12-29,Material,804540.67,787587.09,68.86
CST000364,PRJ001,CON019,MAT003,2025-12-30,Material,1149100.04,1017052.55,23.25
CST000365,PRJ001,CON017,,2025-12-31,Labour,1118739.6,1252200.57,0.0
CST000366,PRJ002,CON014,,2025-01-01,Site Overhead,682573.28,759288.73,0.0
CST000367,PRJ002,CON016,MAT002,2025-01-02,Material,688471.09,808266.62,57.67
CST000368,PRJ002,CON007,,2025-01-03,Equipment,480720.55,530786.91,0.0
CST000369,PRJ002,CON011,MAT009,2025-01-04,Material,445721.27,511281.52,141.15
CST000370,PRJ002,CON008,,2025-01-05,Equipment,459084.92,464505.28,0.0
CST000371,PRJ002,CON002,MAT001,2025-01-06,Material,397062.49,360341.93,142.62
CST000372,PRJ002,CON002,MAT006,2025-01-07,Material,594704.58,599279.23,47.92
CST000373,PRJ002,CON016,MAT011,2025-01-08,Material,503338.81,479263.34,100.37
CST000374,PRJ002,CON010,,2025-01-09,Equipment,713907.59,624797.68,0.0
CST000375,PRJ002,CON013,MAT010,2025-01-10,Material,666991.94,639873.86,18.29
CST000376,PRJ002,CON001,,2025-01-11,Subcontract,562047.1,514131.69,0.0
CST000377,PRJ002,CON015,,2025-01-12,Labour,625709.57,720161.28,0.0
CST000378,PRJ002,CON006,MAT009,2025-01-13,Material,552717.52,607813.06,72.79
CST000379,PRJ002,CON020,,2025-01-14,Equipment,504299.97,571341.55,0.0
CST000380,PRJ002,CON016,,2025-01-15,Equipment,455626.85,468832.13,0.0
CST000381,PRJ002,CON017,MAT001,2025-01-16,Material,680997.74,642332.93,130.27
CST000382,PRJ002,CON006,,2025-01-17,Equipment,682636.36,627982.22,0.0
CST000383,PRJ002,CON001,,2025-01-18,Labour,582384.39,589252.58,0.0
CST000384,PRJ002,CON019,,2025-01-19,Labour,552824.95,631761.78,0.0
CST000385,PRJ002,CON018,,2025-01-20,Equipment,688370.83,741724.21,0.0
CST000386,PRJ002,CON006,,2025-01-21,Subcontract,510660.75,595886.1,0.0
CST000387,PRJ002,CON018,,2025-01-22,Equipment,515919.76,496006.61,0.0
CST000388,PRJ002,CON003,MAT011,2025-01-23,Material,509610.01,446092.59,12.31
CST000389,PRJ002,CON015,,2025-01-24,Subcontract,598987.9,697054.33,0.0
CST000390,PRJ002,CON009,,2025-01-25,Labour,462504.22,540067.99,0.0
CST000391,PRJ002,CON005,,2025-01-26,Labour,617318.73,581050.32,0.0
CST000392,PRJ002,CON008,,2025-01-27,Labour,534149.93,484050.41,0.0
CST000393,PRJ002,CON007,,2025-01-28,Subcontract,389438.96,370018.68,0.0
CST000394,PRJ002,CON001,,2025-01-29,Site Overhead,595754.77,650378.13,0.0
CST000395,PRJ002,CON018,MAT003,2025-01-30,Material,653210.29,751560.54,27.35
CST000396,PRJ002,CON014,,2025-01-31,Labour,402700.7,425644.01,0.0
CST000397,PRJ002,CON020,MAT002,2025-02-01,Material,412012.86,458773.36,67.57
CST000398,PRJ002,CON010,,2025-02-02,Equipment,532332.61,536854.44,0.0
CST000399,PRJ002,CON018,MAT012,2025-02-03,Material,596067.78,691573.63,66.39
CST000400,PRJ002,CON005,MAT010,2025-02-04,Material,576569.08,646831.11,23.9
CST000401,PRJ002,CON014,,2025-02-05,Equipment,615624.96,530203.01,0.0
CST000402,PRJ002,CON017,MAT010,2025-02-06,Material,642485.03,652041.72,158.17
CST000403,PRJ002,CON006,MAT009,2025-02-07,Material,554807.84,517955.93,57.3
CST000404,PRJ002,CON002,,2025-02-08,Equipment,498116.43,563896.09,0.0
CST000405,PRJ002,CON017,MAT003,2025-02-09,Material,642311.88,651663.51,119.64
CST000406,PRJ002,CON014,,2025-02-10,Site Overhead,506132.85,579791.25,0.0
CST000407,PRJ002,CON010,,2025-02-11,Labour,591002.5,608070.29,0.0
CST000408,PRJ002,CON020,,2025-02-12,Labour,497510.43,456504.35,0.0
CST000409,PRJ002,CON020,,2025-02-13,Equipment,418208.41,474771.85,0.0
CST000410,PRJ002,CON015,MAT009,2025-02-14,Material,375300.04,350217.35,95.6
CST000411,PRJ002,CON016,,2025-02-15,Equipment,638600.52,722509.52,0.0
CST000412,PRJ002,CON001,,2025-02-16,Subcontract,518986.51,575928.74,0.0
CST000413,PRJ002,CON011,,2025-02-17,Labour,644360.07,782009.2,0.0
CST000414,PRJ002,CON006,,2025-02-18,Equipment,581909.33,557652.15,0.0
CST000415,PRJ002,CON015,MAT012,2025-02-19,Material,370490.9,435188.14,49.07
CST000416,PRJ002,CON016,MAT003,2025-02-20,Material,548329.82,623557.2,98.5
CST000417,PRJ002,CON010,,2025-02-21,Labour,470703.45,511131.57,0.0
CST000418,PRJ002,CON004,MAT012,2025-02-22,Material,638954.0,661037.99,156.17
CST000419,PRJ002,CON009,,2025-02-23,Labour,585796.4,514825.59,0.0
CST000420,PRJ002,CON005,MAT011,2025-02-24,Material,490199.11,507910.66,153.22
CST000421,PRJ002,CON003,MAT008,2025-02-25,Material,647953.63,702142.28,59.65
CST000422,PRJ002,CON017,MAT006,2025-02-26,Material,666016.64,587048.92,5.64
CST000423,PRJ002,CON016,,2025-02-27,Subcontract,711920.32,822197.51,0.0
CST000424,PRJ002,CON004,MAT001,2025-02-28,Material,559166.78,553338.7,133.46
CST000425,PRJ002,CON010,,2025-03-01,Labour,540686.07,470410.32,0.0
CST000426,PRJ002,CON015,,2025-03-02,Equipment,500515.97,464921.01,0.0
CST000427,PRJ002,CON001,,2025-03-03,Site Overhead,563455.68,615802.52,0.0
CST000428,PRJ002,CON008,,2025-03-04,Equipment,590120.82,595265.17,0.0
CST000429,PRJ002,CON013,,2025-03-05,Labour,565365.35,528057.7,0.0
CST000430,PRJ002,CON002,,2025-03-06,Subcontract,545715.44,515254.97,0.0
CST000431,PRJ002,CON013,,2025-03-07,Labour,517047.79,605849.33,0.0
CST000432,PRJ002,CON013,,2025-03-08,Equipment,619281.94,637499.48,0.0
CST000433,PRJ002,CON009,,2025-03-09,Labour,580045.23,619327.64,0.0
CST000434,PRJ002,CON019,,2025-03-10,Labour,404357.64,349557.89,0.0
CST000435,PRJ002,CON006,,2025-03-11,Labour,510729.88,526818.65,0.0
CST000436,PRJ002,CON004,MAT005,2025-03-12,Material,661271.06,638019.11,86.15
CST000437,PRJ002,CON011,MAT002,2025-03-13,Material,480531.39,491524.7,41.23
CST000438,PRJ002,CON017,MAT004,2025-03-14,Material,505231.21,515943.71,136.59
CST000439,PRJ002,CON020,,2025-03-15,Site Overhead,543256.48,661410.17,0.0
CST000440,PRJ002,CON016,,2025-03-16,Labour,439286.55,402941.39,0.0
CST000441,PRJ002,CON014,,2025-03-17,Subcontract,468796.87,517216.7,0.0
CST000442,PRJ002,CON011,,2025-03-18,Subcontract,637259.93,562668.41,0.0
CST000443,PRJ002,CON011,MAT005,2025-03-19,Material,623299.66,659317.29,129.56
CST000444,PRJ002,CON009,,2025-03-20,Subcontract,517392.89,455325.12,0.0
CST000445,PRJ002,CON008,MAT011,2025-03-21,Material,501134.28,537155.22,130.3
CST000446,PRJ002,CON013,MAT004,2025-03-22,Material,633763.64,608984.97,27.85
CST000447,PRJ002,CON016,MAT004,2025-03-23,Material,570986.01,631402.26,71.98
CST000448,PRJ002,CON012,MAT009,2025-03-24,Material,405601.12,424965.41,79.69
CST000449,PRJ002,CON001,MAT011,2025-03-25,Material,411468.71,463020.56,150.39
CST000450,PRJ002,CON015,,2025-03-26,Equipment,603882.59,524188.8,0.0
CST000451,PRJ002,CON020,,2025-03-27,Equipment,541965.09,568362.6,0.0
CST000452,PRJ002,CON002,,2025-03-28,Labour,698045.34,679610.1,0.0
CST000453,PRJ002,CON004,MAT003,2025-03-29,Material,633421.11,754818.96,102.99
CST000454,PRJ002,CON006,MAT011,2025-03-30,Material,453332.91,490783.31,16.0
CST000455,PRJ002,CON014,,2025-03-31,Site Overhead,382407.54,382335.61,0.0
CST000456,PRJ002,CON018,MAT009,2025-04-01,Material,528124.0,504956.9,106.01
CST000457,PRJ002,CON019,MAT006,2025-04-02,Material,417479.84,433600.09,114.94
CST000458,PRJ002,CON002,MAT012,2025-04-03,Material,707472.4,670610.72,41.77
CST000459,PRJ002,CON016,,2025-04-04,Labour,675688.61,625016.6,0.0
CST000460,PRJ002,CON020,MAT006,2025-04-05,Material,452530.93,389278.77,94.81
CST000461,PRJ002,CON020,,2025-04-06,Labour,456550.06,479225.87,0.0
CST000462,PRJ002,CON010,,2025-04-07,Site Overhead,642297.89,766200.26,0.0
CST000463,PRJ002,CON009,MAT005,2025-04-08,Material,493569.52,461927.83,92.74
CST000464,PRJ002,CON018,,2025-04-09,Subcontract,610589.3,596690.41,0.0
CST000465,PRJ002,CON009,,2025-04-10,Labour,565929.77,559709.59,0.0
CST000466,PRJ002,CON006,,2025-04-11,Subcontract,552847.48,557393.56,0.0
CST000467,PRJ002,CON015,,2025-04-12,Subcontract,662532.56,687821.53,0.0
CST000468,PRJ002,CON014,MAT007,2025-04-13,Material,723709.19,741520.0,131.61
CST000469,PRJ002,CON020,,2025-04-14,Equipment,463575.97,413271.85,0.0
CST000470,PRJ002,CON006,,2025-04-15,Labour,545662.28,542571.76,0.0
CST000471,PRJ002,CON013,,2025-04-16,Equipment,585841.89,539227.57,0.0
CST000472,PRJ002,CON014,,2025-04-17,Labour,354614.16,428824.03,0.0
CST000473,PRJ002,CON008,,2025-04-18,Labour,482035.09,525179.18,0.0
CST000474,PRJ002,CON019,MAT005,2025-04-19,Material,580848.17,607924.92,117.02
CST000475,PRJ002,CON018,,2025-04-20,Labour,530612.9,501993.78,0.0
CST000476,PRJ002,CON002,,2025-04-21,Labour,723858.75,813797.95,0.0
CST000477,PRJ002,CON019,MAT003,2025-04-22,Material,612229.97,603757.29,40.03
CST000478,PRJ002,CON019,,2025-04-23,Labour,485100.02,579914.38,0.0
CST000479,PRJ002,CON005,,2025-04-24,Subcontract,463601.36,479319.63,0.0
CST000480,PRJ002,CON018,,2025-04-25,Equipment,594176.96,652288.11,0.0
CST000481,PRJ002,CON019,,2025-04-26,Site Overhead,548601.67,507698.34,0.0
CST000482,PRJ002,CON010,,2025-04-27,Equipment,539100.18,524422.96,0.0
CST000483,PRJ002,CON016,,2025-04-28,Equipment,523199.1,631300.04,0.0
CST000484,PRJ002,CON008,,2025-04-29,Equipment,562982.48,499885.27,0.0
CST000485,PRJ002,CON001,MAT010,2025-04-30,Material,631079.54,554204.12,127.42
CST000486,PRJ002,CON020,MAT006,2025-05-01,Material,695501.59,635962.03,49.12
CST000487,PRJ002,CON014,,2025-05-02,Labour,553666.52,523839.17,0.0
CST000488,PRJ002,CON018,,2025-05-03,Equipment,613002.2,675761.94,0.0
CST000489,PRJ002,CON009,,2025-05-04,Equipment,635854.95,700177.76,0.0
CST000490,PRJ002,CON019,MAT011,2025-05-05,Material,529504.74,539292.43,59.36
CST000491,PRJ002,CON004,MAT004,2025-05-06,Material,394528.41,457257.96,64.67
CST000492,PRJ002,CON006,MAT010,2025-05-07,Material,712599.74,832615.15,151.5
CST000493,PRJ002,CON014,MAT001,2025-05-08,Material,625078.85,680418.6,75.89
CST000494,PRJ002,CON014,,2025-05-09,Equipment,712247.94,753945.08,0.0
CST000495,PRJ002,CON006,,2025-05-10,Subcontract,661545.89,649408.32,0.0
CST000496,PRJ002,CON017,,2025-05-11,Labour,412598.02,502237.52,0.0
CST000497,PRJ002,CON010,MAT001,2025-05-12,Material,489658.7,462878.27,152.41
CST000498,PRJ002,CON014,,2025-05-13,Labour,550668.19,513161.13,0.0
CST000499,PRJ002,CON002,,2025-05-14,Subcontract,477044.38,509760.3,0.0
CST000500,PRJ002,CON014,,2025-05-15,Labour,544203.28,591800.62,0.0
CST000501,PRJ002,CON009,MAT006,2025-05-16,Material,393861.88,355125.1,53.2
CST000502,PRJ002,CON010,,2025-05-17,Labour,437145.71,401883.07,0.0
CST000503,PRJ002,CON018,,2025-05-18,Subcontract,523004.56,553826.39,0.0
CST000504,PRJ002,CON006,MAT007,2025-05-19,Material,497477.73,523613.4,51.26
CST000505,PRJ002,CON008,,2025-05-20,Labour,699062.3,785512.71,0.0
CST000506,PRJ002,CON019,,2025-05-21,Labour,696031.56,641300.84,0.0
CST000507,PRJ002,CON002,,2025-05-22,Labour,706403.69,663783.49,0.0
CST000508,PRJ002,CON005,,2025-05-23,Equipment,596362.1,624128.9,0.0
CST000509,PRJ002,CON008,,2025-05-24,Labour,622019.83,623339.34,0.0
CST000510,PRJ002,CON002,MAT009,2025-05-25,Material,615044.13,646133.46,125.27
CST000511,PRJ002,CON007,MAT009,2025-05-26,Material,378335.22,418899.15,58.07
CST000512,PRJ002,CON014,,2025-05-27,Labour,352893.55,307424.35,0.0
CST000513,PRJ002,CON007,MAT003,2025-05-28,Material,512008.33,515648.67,110.58
CST000514,PRJ002,CON010,MAT007,2025-05-29,Material,663165.9,766931.1,135.97
CST000515,PRJ002,CON017,,2025-05-30,Subcontract,563075.37,604889.45,0.0
CST000516,PRJ002,CON008,,2025-05-31,Equipment,427870.47,423491.63,0.0
CST000517,PRJ002,CON015,MAT011,2025-06-01,Material,506248.66,464677.61,13.03
CST000518,PRJ002,CON015,MAT005,2025-06-02,Material,538468.28,466637.7,83.3
CST000519,PRJ002,CON009,,2025-06-03,Labour,505983.42,552999.38,0.0
CST000520,PRJ002,CON011,,2025-06-04,Labour,700233.24,761142.42,0.0
CST000521,PRJ002,CON013,MAT003,2025-06-05,Material,360727.3,429160.93,20.02
CST000522,PRJ002,CON014,,2025-06-06,Equipment,588444.53,698151.54,0.0
CST000523,PRJ002,CON015,,2025-06-07,Subcontract,374423.99,347543.79,0.0
CST000524,PRJ002,CON014,MAT005,2025-06-08,Material,453493.18,520195.36,86.46
CST000525,PRJ002,CON001,,2025-06-09,Equipment,501623.24,432323.29,0.0
CST000526,PRJ002,CON019,,2025-06-10,Subcontract,521880.39,584976.55,0.0
CST000527,PRJ002,CON018,,2025-06-11,Labour,451835.04,407917.12,0.0
CST000528,PRJ002,CON005,,2025-06-12,Labour,711187.61,817869.29,0.0
CST000529,PRJ002,CON008,,2025-06-13,Equipment,701247.36,658816.88,0.0
CST000530,PRJ002,CON018,,2025-06-14,Labour,665070.86,744993.35,0.0
CST000531,PRJ002,CON003,MAT002,2025-06-15,Material,581022.69,635130.53,29.87
CST000532,PRJ002,CON006,,2025-06-16,Equipment,532065.78,592874.96,0.0
CST000533,PRJ002,CON020,,2025-06-17,Equipment,523399.91,505278.87,0.0
CST000534,PRJ002,CON005,,2025-06-18,Equipment,595946.68,572787.66,0.0
CST000535,PRJ002,CON019,,2025-06-19,Site Overhead,659845.93,597588.68,0.0
CST000536,PRJ002,CON013,MAT002,2025-06-20,Material,718282.33,782703.94,20.87
CST000537,PRJ002,CON014,MAT001,2025-06-21,Material,538461.33,510961.67,39.41
CST000538,PRJ002,CON017,,2025-06-22,Equipment,696364.8,648499.99,0.0
CST000539,PRJ002,CON017,MAT006,2025-06-23,Material,496203.84,602874.69,62.95
CST000540,PRJ002,CON006,,2025-06-24,Equipment,679000.5,683420.94,0.0
CST000541,PRJ002,CON007,MAT008,2025-06-25,Material,400811.82,466211.41,74.8
CST000542,PRJ002,CON010,MAT005,2025-06-26,Material,645858.41,601530.36,137.85
CST000543,PRJ002,CON020,MAT008,2025-06-27,Material,367859.1,399761.63,45.32
CST000544,PRJ002,CON016,,2025-06-28,Site Overhead,487057.11,488868.08,0.0
CST000545,PRJ002,CON010,,2025-06-29,Labour,725977.01,846381.26,0.0
CST000546,PRJ002,CON016,MAT012,2025-06-30,Material,569855.46,566409.6,37.52
CST000547,PRJ002,CON007,,2025-07-01,Labour,380112.34,378731.57,0.0
CST000548,PRJ002,CON003,,2025-07-02,Site Overhead,626713.34,710568.27,0.0
CST000549,PRJ002,CON005,,2025-07-03,Equipment,506536.8,446451.72,0.0
CST000550,PRJ002,CON003,MAT006,2025-07-04,Material,671212.68,646705.91,137.32
CST000551,PRJ002,CON008,MAT012,2025-07-05,Material,598778.91,678798.76,28.91
CST000552,PRJ002,CON012,,2025-07-06,Equipment,408978.34,427189.43,0.0
CST000553,PRJ002,CON001,,2025-07-07,Labour,383110.8,337363.04,0.0
CST000554,PRJ002,CON008,MAT002,2025-07-08,Material,477531.15,434812.4,113.17
CST000555,PRJ002,CON002,,2025-07-09,Site Overhead,684562.95,619338.67,0.0
CST000556,PRJ002,CON008,,2025-07-10,Labour,716299.05,707812.29,0.0
CST000557,PRJ002,CON011,,2025-07-11,Labour,628162.98,701167.02,0.0
CST000558,PRJ002,CON011,MAT003,2025-07-12,Material,453936.47,437594.56,69.33
CST000559,PRJ002,CON017,,2025-07-13,Equipment,615179.86,681150.82,0.0
CST000560,PRJ002,CON008,MAT004,2025-07-14,Material,396512.02,361137.35,116.68
CST000561,PRJ002,CON007,,2025-07-15,Labour,630391.95,676382.02,0.0
CST000562,PRJ002,CON003,MAT006,2025-07-16,Material,398527.72,397717.89,133.27
CST000563,PRJ002,CON016,,2025-07-17,Equipment,517475.71,486821.91,0.0
CST000564,PRJ002,CON012,,2025-07-18,Site Overhead,507144.03,596411.82,0.0
CST000565,PRJ002,CON016,,2025-07-19,Subcontract,358776.39,370207.33,0.0
CST000566,PRJ002,CON010,,2025-07-20,Labour,456335.17,436777.79,0.0
CST000567,PRJ002,CON002,MAT005,2025-07-21,Material,466331.34,446838.58,103.28
CST000568,PRJ002,CON008,,2025-07-22,Equipment,352420.13,397845.0,0.0
CST000569,PRJ002,CON012,MAT010,2025-07-23,Material,546196.4,596978.71,123.04
CST000570,PRJ002,CON008,,2025-07-24,Subcontract,363688.22,358534.9,0.0
CST000571,PRJ002,CON019,,2025-07-25,Subcontract,586416.37,552726.2,0.0
CST000572,PRJ002,CON018,MAT006,2025-07-26,Material,460747.85,418178.61,113.23
CST000573,PRJ002,CON018,,2025-07-27,Equipment,571009.07,689115.3,0.0
CST000574,PRJ002,CON010,MAT005,2025-07-28,Material,535209.14,522461.89,50.07
CST000575,PRJ002,CON012,MAT001,2025-07-29,Material,661760.7,625240.32,38.93
CST000576,PRJ002,CON010,,2025-07-30,Equipment,408980.72,429945.77,0.0
CST000577,PRJ002,CON002,,2025-07-31,Subcontract,573990.13,593310.13,0.0
CST000578,PRJ002,CON017,,2025-08-01,Site Overhead,663885.83,668551.22,0.0
CST000579,PRJ002,CON011,MAT011,2025-08-02,Material,517541.51,599590.49,52.01
CST000580,PRJ002,CON018,MAT003,2025-08-03,Material,468760.92,423846.92,158.67
CST000581,PRJ002,CON013,,2025-08-04,Site Overhead,417267.47,474736.45,0.0
CST000582,PRJ002,CON001,,2025-08-05,Labour,451073.57,436190.22,0.0
CST000583,PRJ002,CON013,,2025-08-06,Subcontract,418878.1,386419.25,0.0
CST000584,PRJ002,CON014,,2025-08-07,Site Overhead,500072.8,569246.03,0.0
CST000585,PRJ002,CON017,,2025-08-08,Labour,665053.93,745141.64,0.0
CST000586,PRJ002,CON018,,2025-08-09,Equipment,709554.24,709801.64,0.0
CST000587,PRJ002,CON016,,2025-08-10,Equipment,627677.36,600498.19,0.0
CST000588,PRJ002,CON019,,2025-08-11,Equipment,681100.53,674652.39,0.0
CST000589,PRJ002,CON011,,2025-08-12,Subcontract,471875.97,569641.3,0.0
CST000590,PRJ002,CON007,MAT001,2025-08-13,Material,625085.26,619414.35,22.4
CST000591,PRJ002,CON018,,2025-08-14,Subcontract,492030.35,566618.93,0.0
CST000592,PRJ002,CON017,,2025-08-15,Equipment,514220.02,505768.88,0.0
CST000593,PRJ002,CON005,,2025-08-16,Labour,548672.07,578527.84,0.0
CST000594,PRJ002,CON020,MAT007,2025-08-17,Material,675011.41,775112.72,7.12
CST000595,PRJ002,CON006,,2025-08-18,Equipment,551539.24,512119.6,0.0
CST000596,PRJ002,CON018,,2025-08-19,Equipment,668377.04,631538.45,0.0
CST000597,PRJ002,CON009,MAT010,2025-08-20,Material,637939.26,588522.91,104.15
CST000598,PRJ002,CON013,,2025-08-21,Labour,368902.22,338130.84,0.0
CST000599,PRJ002,CON005,,2025-08-22,Labour,487325.47,537549.16,0.0
CST000600,PRJ002,CON007,,2025-08-23,Equipment,483578.42,430470.37,0.0
CST000601,PRJ002,CON012,MAT010,2025-08-24,Material,530963.31,642014.89,43.97
CST000602,PRJ002,CON008,,2025-08-25,Site Overhead,448422.6,402681.76,0.0
CST000603,PRJ002,CON005,,2025-08-26,Labour,645973.95,680559.87,0.0
CST000604,PRJ002,CON012,,2025-08-27,Site Overhead,543920.48,490685.63,0.0
CST000605,PRJ002,CON002,,2025-08-28,Equipment,431226.34,461133.48,0.0
CST000606,PRJ002,CON003,MAT011,2025-08-29,Material,570751.76,516931.27,53.71
CST000607,PRJ002,CON010,MAT004,2025-08-30,Material,367252.04,393198.68,44.39
CST000608,PRJ002,CON017,MAT005,2025-08-31,Material,394772.68,361415.67,159.51
CST000609,PRJ002,CON018,,2025-09-01,Labour,700555.81,771946.59,0.0
CST000610,PRJ002,CON006,MAT005,2025-09-02,Material,665771.43,586345.99,60.72
CST000611,PRJ002,CON011,,2025-09-03,Equipment,666479.54,742556.91,0.0
CST000612,PRJ002,CON002,,2025-09-04,Equipment,626766.54,541973.67,0.0
CST000613,PRJ002,CON007,,2025-09-05,Subcontract,402518.13,485389.2,0.0
CST000614,PRJ002,CON002,,2025-09-06,Labour,614274.09,558625.08,0.0
CST000615,PRJ002,CON008,,2025-09-07,Labour,356594.37,412769.68,0.0
CST000616,PRJ002,CON001,,2025-09-08,Equipment,573317.18,598569.8,0.0
CST000617,PRJ002,CON006,MAT006,2025-09-09,Material,650366.78,775356.7,153.33
CST000618,PRJ002,CON014,,2025-09-10,Equipment,666930.43,805053.82,0.0
CST000619,PRJ002,CON010,,2025-09-11,Subcontract,368700.08,331400.15,0.0
CST000620,PRJ002,CON010,MAT004,2025-09-12,Material,556197.62,586128.95,72.92
